Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Model,Price
1805,Tesla,2007,2,Electric,Automatic,179300,Like New,Model Y,89952.59
1806,Ford,2008,2.2,Hybrid,Automatic,83265,Like New,Fiesta,34549.31
1807,Honda,2005,2.5,Diesel,Manual,50126,Used,Civic,34592.07
1808,Ford,2004,4.2,Electric,Manual,282689,Used,Explorer,26668.44
1809,Honda,2011,4,Diesel,Automatic,55114,New,CR-V,35116.32
1810,Tesla,2010,4.5,Diesel,Automatic,206422,Like New,Model X,25281.04
1811,Toyota,2000,2.8,Electric,Automatic,188873,Used,Corolla,91057.57
1812,Mercedes,2010,5.1,Petrol,Automatic,276034,Like New,GLC,90407.25
1813,Tesla,2018,2,Diesel,Manual,121284,New,Model S,14710.07
1814,Ford,2008,3.3,Electric,Automatic,194469,Used,Fiesta,18571.55
1815,BMW,2001,5,Diesel,Automatic,142290,Like New,5 Series,86891.77
1816,BMW,2011,1.9,Hybrid,Automatic,88241,Like New,X3,42899.09
1817,Audi,2003,1.5,Petrol,Automatic,296866,New,Q7,21080.81
1818,Honda,2003,5.4,Petrol,Manual,182615,Used,CR-V,53513.59
1819,Ford,2017,2.7,Hybrid,Manual,30921,Like New,Fiesta,44583.46
1820,Audi,2014,4.4,Hybrid,Manual,161686,New,A3,25820.35
1821,Ford,2018,1.1,Diesel,Manual,192261,Like New,Focus,73471.46
1822,Honda,2012,4.5,Hybrid,Manual,17601,New,Fit,64972.48
1823,Tesla,2018,2.6,Petrol,Manual,93332,Like New,Model X,14467.85
1824,Tesla,2016,1.3,Hybrid,Automatic,202615,Like New,Model 3,92911.74
1825,BMW,2005,4,Electric,Automatic,235572,New,5 Series,58054.65
1826,Tesla,2015,2.2,Electric,Automatic,290144,Used,Model X,28769.43
1827,Tesla,2023,2.9,Diesel,Automatic,130439,New,Model 3,24597.72
1828,Toyota,2011,1.4,Petrol,Manual,239691,Used,RAV4,17915.06
1829,BMW,2018,1.7,Electric,Automatic,119277,Like New,X5,45340.55
1830,Audi,2004,2.5,Hybrid,Manual,292527,Like New,A3,17876.4
1831,Mercedes,2016,1.4,Electric,Automatic,142857,New,GLA,44502.56
1832,Toyota,2022,5.6,Electric,Automatic,40910,New,Prius,19133.19
1833,Audi,2000,1,Diesel,Automatic,170100,Used,Q5,67396.71
1834,Honda,2023,3.4,Hybrid,Manual,155927,Used,Accord,79597.99
1835,Toyota,2022,1.6,Hybrid,Automatic,286425,Used,Camry,57204.66
1836,Audi,2009,2.5,Hybrid,Manual,4841,New,A4,69605.4
1837,Honda,2014,5.6,Diesel,Manual,97204,Like New,Fit,94145.98
1838,BMW,2022,1.8,Hybrid,Automatic,60155,New,3 Series,65645.3
1839,Mercedes,2020,5.8,Hybrid,Manual,259589,Like New,E-Class,39595.03
1840,Honda,2020,2,Electric,Manual,261140,New,Civic,47700.62
1841,Tesla,2010,4.7,Electric,Automatic,148515,New,Model Y,86749.9
1842,Ford,2012,3.7,Hybrid,Automatic,132994,Used,Fiesta,17418.43
1843,Honda,2004,5.4,Petrol,Automatic,294120,Like New,Accord,35945.02
1844,Honda,2000,3.8,Petrol,Automatic,143063,New,CR-V,59841.61
1845,Mercedes,2023,3.7,Hybrid,Automatic,104405,New,GLC,69257.01
1846,Ford,2011,2,Petrol,Automatic,53744,Like New,Focus,77532.41
1847,Tesla,2010,1.8,Diesel,Manual,2473,New,Model 3,35229.65
1848,Audi,2016,5.6,Electric,Automatic,139180,Like New,A3,18856.62
1849,Audi,2003,2.6,Diesel,Automatic,28715,Used,A3,95709.72
1850,Honda,2014,2.9,Electric,Manual,244826,Used,Civic,12257.26
1851,Ford,2008,4.8,Petrol,Automatic,253856,Like New,Mustang,14101.51
1852,Ford,2020,2.7,Petrol,Manual,239419,Used,Fiesta,52019.54
1853,Tesla,2019,5.8,Hybrid,Automatic,252508,Like New,Model S,82830.75
1854,Mercedes,2018,4.7,Petrol,Automatic,299461,New,E-Class,78577.89
1855,BMW,2018,4,Petrol,Manual,164434,New,X5,94081.43
1856,Audi,2011,5.4,Hybrid,Automatic,54604,Like New,A4,18452.24
1857,Mercedes,2004,1.2,Hybrid,Manual,4889,New,C-Class,40694.09
1858,Toyota,2009,2.3,Electric,Automatic,220629,Used,Prius,31803.5
1859,Audi,2016,3.3,Petrol,Automatic,294115,New,Q7,86782.66
1860,Mercedes,2004,2.1,Electric,Manual,50551,New,C-Class,51393.69
1861,Audi,2021,4.7,Electric,Automatic,134273,Like New,Q7,7550.55
1862,BMW,2015,5.6,Diesel,Automatic,237230,Used,3 Series,72256.62
1863,Toyota,2006,3.1,Petrol,Manual,236139,New,Camry,41926.32
1864,BMW,2008,2.7,Petrol,Automatic,108957,New,5 Series,55458.94
1865,Tesla,2002,5.8,Diesel,Manual,89882,Like New,Model X,89909.81
1866,Toyota,2014,3.2,Electric,Automatic,210323,Like New,RAV4,29390.09
1867,Honda,2015,3.4,Petrol,Manual,267825,Used,Accord,27825.14
1868,Mercedes,2017,2.8,Electric,Automatic,101982,New,E-Class,30003.29
1869,Toyota,2013,5.5,Diesel,Manual,46870,Like New,Prius,37120.26
1870,Tesla,2002,3.8,Hybrid,Manual,213328,Like New,Model X,15198.63
1871,Tesla,2011,4.8,Electric,Automatic,159224,Like New,Model Y,71235.87
1872,BMW,2008,5.1,Petrol,Automatic,50061,Used,3 Series,24702.88
1873,Audi,2006,2.7,Hybrid,Manual,188691,Like New,A4,92983.85
1874,Toyota,2008,3.2,Electric,Automatic,58235,Used,Corolla,25490.2
1875,Mercedes,2012,5.2,Electric,Manual,90073,Used,C-Class,29285.99
1876,Toyota,2017,2.8,Hybrid,Automatic,11217,New,RAV4,33216.92
1877,Ford,2004,5,Hybrid,Automatic,295885,New,Mustang,78011.12
1878,Audi,2012,5.7,Hybrid,Manual,192386,Used,Q5,45622.62
1879,Mercedes,2003,4.1,Petrol,Manual,263552,New,GLC,82836.79
1880,Mercedes,2001,4.7,Petrol,Automatic,42903,New,GLA,79561.1
1881,Honda,2015,5,Electric,Automatic,215280,Like New,Accord,93301.59
1882,BMW,2008,5.2,Electric,Automatic,107042,New,3 Series,76877.39
1883,Honda,2008,3,Diesel,Automatic,243725,Used,CR-V,9931.56
1884,Mercedes,2005,1.3,Petrol,Automatic,132290,New,E-Class,84541.72
1885,Audi,2010,3,Electric,Manual,181644,Like New,Q5,94116.9
1886,Toyota,2021,4.4,Hybrid,Automatic,109268,Used,Camry,99400.47
1887,Toyota,2023,3.3,Hybrid,Automatic,30105,New,Corolla,16900.42
1888,Audi,2021,4.7,Petrol,Manual,69634,Used,A4,63260.96
1889,Mercedes,2000,2.8,Hybrid,Manual,138691,New,E-Class,23948.57
1890,Tesla,2003,4.2,Diesel,Manual,18226,Like New,Model 3,29938.42
1891,Toyota,2012,1.9,Electric,Automatic,25322,New,Corolla,75830.51
1892,Tesla,2022,4.7,Electric,Manual,167284,Used,Model Y,97878.43
1893,Toyota,2012,3.7,Electric,Manual,94835,Used,RAV4,61511.27
1894,Toyota,2012,2,Petrol,Manual,255027,Used,RAV4,85805.52
1895,BMW,2001,2.5,Hybrid,Manual,73079,New,X5,5843.96
1896,BMW,2008,4.7,Diesel,Automatic,23946,New,X5,8480.01
1897,Ford,2023,3.4,Petrol,Automatic,162812,New,Focus,61688.81
1898,Honda,2007,2.1,Electric,Automatic,7253,Like New,Civic,41953.39
1899,Audi,2006,5.8,Diesel,Manual,79311,Like New,Q7,89526.99
1900,Audi,2003,4.6,Electric,Manual,294957,Like New,Q5,33688.28
1901,Audi,2017,5.8,Electric,Manual,67593,Used,Q5,46044.85
1902,Ford,2002,3.1,Petrol,Manual,149485,Used,Focus,55151.37
1903,BMW,2005,3.4,Electric,Manual,226833,Used,X3,30938.69
1904,Mercedes,2011,5.5,Diesel,Manual,38485,Used,E-Class,91307.01
1905,Tesla,2011,3.6,Electric,Automatic,199304,Used,Model X,49130.69
1906,Tesla,2020,4.5,Hybrid,Automatic,278245,New,Model Y,45294.78
1907,Mercedes,2007,2.3,Electric,Manual,8831,Used,GLC,85726.54
1908,Ford,2021,3.2,Petrol,Automatic,5004,New,Explorer,34637.95
1909,Mercedes,2021,1.6,Diesel,Manual,37170,Like New,GLA,82659.21
1910,Audi,2000,2,Petrol,Manual,43555,Like New,A3,16615.92
1911,Honda,2003,1,Hybrid,Automatic,118115,Like New,CR-V,22364.91
1912,Toyota,2020,1.2,Electric,Manual,178475,Like New,Corolla,95329.96
1913,Tesla,2010,5.9,Petrol,Automatic,298509,Like New,Model 3,85032.51
1914,BMW,2002,2.2,Petrol,Manual,207132,Used,5 Series,41850.4
1915,BMW,2012,4.3,Petrol,Manual,63471,Used,3 Series,65653.36
1916,Ford,2016,5.2,Petrol,Automatic,57287,Used,Focus,94582.17
1917,BMW,2021,3.8,Hybrid,Manual,116475,Like New,X3,25126.6
1918,Audi,2021,1.8,Hybrid,Manual,50151,Like New,A4,10605.99
1919,Tesla,2009,4.6,Electric,Manual,67384,New,Model X,56059.47
1920,Mercedes,2020,4,Electric,Automatic,33541,Used,E-Class,18546.7
1921,Audi,2011,4.7,Diesel,Manual,72847,Like New,A3,22795.31
1922,Ford,2014,4.8,Hybrid,Manual,218171,Like New,Focus,89696.22
1923,Audi,2020,5.9,Petrol,Manual,211811,Like New,Q5,5703.33
1924,Mercedes,2009,3.9,Petrol,Automatic,213739,New,C-Class,82597.9
1925,Honda,2013,2.7,Diesel,Automatic,167813,Like New,Fit,54110.32
1926,Ford,2012,4.2,Petrol,Automatic,99919,New,Fiesta,58132.97
1927,Honda,2004,1.3,Diesel,Automatic,216746,New,CR-V,68817.96
1928,Toyota,2005,5.5,Electric,Automatic,194020,Used,Corolla,45987.27
1929,Honda,2023,1.6,Hybrid,Manual,61768,Like New,Fit,15983.13
1930,Toyota,2001,2.6,Diesel,Automatic,43262,New,RAV4,14767.92
1931,Toyota,2021,5.1,Petrol,Automatic,20605,Like New,Corolla,76664.41
1932,Honda,2016,4,Diesel,Manual,78590,Used,CR-V,25998.34
1933,Ford,2003,3,Electric,Automatic,290375,Used,Fiesta,7669.66
1934,Mercedes,2013,3.4,Petrol,Manual,79397,New,GLC,98063.32
1935,Audi,2009,5.3,Electric,Automatic,77123,Used,Q7,98137.19
1936,Audi,2002,2.7,Electric,Manual,275659,Used,A3,40923.43
1937,Mercedes,2002,5.3,Diesel,Manual,278744,Used,C-Class,7424.77
1938,Tesla,2014,1.4,Electric,Automatic,158964,Like New,Model S,74090.14
1939,Tesla,2005,4.9,Petrol,Automatic,168767,Like New,Model X,83946.15
1940,Toyota,2016,5.2,Electric,Manual,135501,New,Camry,16876.3
1941,Toyota,2011,1.9,Electric,Manual,135678,New,Corolla,17868.57
1942,Ford,2021,3.2,Diesel,Manual,114380,Used,Mustang,83111.28
1943,BMW,2019,1.8,Electric,Manual,171206,Used,5 Series,92581.2
1944,Honda,2023,4.5,Hybrid,Manual,156547,New,Fit,80121.71
1945,Toyota,2010,3.7,Diesel,Manual,152802,Used,Prius,24070.77
1946,Audi,2003,4.2,Diesel,Manual,152185,New,A3,44094.52
1947,Ford,2005,2,Petrol,Automatic,151083,Like New,Fiesta,62080.03
1948,Honda,2000,2.1,Petrol,Manual,55746,Used,Fit,20227.88
1949,Ford,2019,1.2,Petrol,Automatic,173925,Used,Explorer,25007.24
1950,Honda,2022,2.6,Petrol,Automatic,298962,Used,Civic,31874.18
1951,Honda,2015,3.8,Hybrid,Manual,168393,Like New,CR-V,53403.76
1952,Mercedes,2014,5.3,Diesel,Manual,283453,Like New,GLA,53526.46
1953,Toyota,2016,4.3,Electric,Automatic,290320,Used,Camry,82357.98
1954,Ford,2007,3.2,Petrol,Manual,68879,New,Mustang,76535.97
1955,Ford,2011,5.8,Petrol,Manual,67592,Like New,Focus,91804.89
1956,Mercedes,2021,4.6,Petrol,Automatic,220084,Used,GLC,84125.66
1957,Audi,2020,5.7,Electric,Automatic,197494,Used,A3,29118.37
1958,Audi,2009,3.6,Petrol,Automatic,270728,Like New,Q5,36473.19
1959,Tesla,2014,2.3,Electric,Manual,124555,New,Model 3,52540.21
1960,Toyota,2008,1.3,Diesel,Manual,18830,Used,RAV4,6355.76
1961,Toyota,2001,4.6,Diesel,Automatic,216897,New,Corolla,90870.69
1962,BMW,2004,1.6,Diesel,Manual,252234,New,5 Series,9212.7
1963,Mercedes,2005,2.5,Hybrid,Automatic,265735,Like New,GLA,35631.92
1964,Audi,2006,3.7,Electric,Manual,93878,Used,A3,59071.61
1965,Honda,2020,3.8,Petrol,Automatic,125407,Used,Civic,54194.93
1966,Ford,2000,4,Petrol,Manual,116869,New,Fiesta,67173.69
1967,Toyota,2022,1.8,Petrol,Automatic,257716,Like New,Camry,55114.42
1968,Ford,2006,2.9,Petrol,Manual,283539,Like New,Explorer,26755.14
1969,Ford,2019,4.1,Hybrid,Manual,16738,Like New,Fiesta,24102.43
1970,BMW,2011,5.8,Petrol,Automatic,133703,New,X3,91188.47
1971,Audi,2015,4.6,Hybrid,Manual,148977,New,Q7,30076.84
1972,Toyota,2015,5.6,Electric,Manual,19056,Used,Corolla,31692.84
1973,Ford,2010,4.8,Diesel,Automatic,240746,Like New,Focus,44230.53
1974,Toyota,2020,4,Petrol,Manual,115316,New,Prius,18246.64
1975,Honda,2003,2,Diesel,Manual,166519,Like New,Fit,53190.92
1976,BMW,2012,4.3,Electric,Manual,54418,New,X3,68178.02
1977,Honda,2006,4.1,Electric,Automatic,299334,Used,CR-V,79670.05
1978,Toyota,2003,4,Petrol,Automatic,26014,Like New,Corolla,72588.15
1979,Tesla,2014,3.4,Electric,Automatic,204071,New,Model S,19025.42
1980,Toyota,2018,3.6,Diesel,Automatic,238989,Like New,RAV4,48326.38
1981,Audi,2008,2.7,Petrol,Automatic,181350,New,A3,8665.69
1982,Ford,2010,3.6,Hybrid,Manual,263924,New,Fiesta,6690.81
1983,Ford,2007,2,Petrol,Manual,190330,New,Mustang,46812.39
1984,Honda,2000,5,Diesel,Automatic,42192,Like New,Accord,29031.25
1985,BMW,2022,1.9,Petrol,Manual,43923,New,3 Series,69919.28
1986,Tesla,2023,1.4,Petrol,Manual,89196,Used,Model X,73802.87
1987,Mercedes,2007,3.2,Diesel,Manual,2395,Like New,GLC,90063.35
1988,Ford,2012,4.3,Petrol,Manual,228456,Used,Fiesta,77264.84
1989,Audi,2021,3.2,Petrol,Automatic,71028,Used,A4,9583.19
1990,Honda,2003,2.4,Diesel,Automatic,242463,Like New,CR-V,40304.19
1991,Honda,2007,3.8,Electric,Manual,141056,New,Accord,30937.22
1992,Mercedes,2002,2.7,Diesel,Manual,203400,Used,E-Class,41682.58
1993,Audi,2008,5.7,Petrol,Automatic,255315,Like New,Q5,20207.19
1994,BMW,2001,5.6,Hybrid,Manual,289068,New,3 Series,14281.89
1995,Audi,2001,3.5,Hybrid,Manual,294721,Like New,Q7,54493.53
1996,BMW,2012,2.6,Diesel,Manual,138783,Like New,X3,73436.22
1997,Audi,2014,4.7,Hybrid,Automatic,85548,Like New,A4,71681.54
1998,Audi,2022,1.2,Petrol,Automatic,257288,New,Q5,47839.71
1999,Toyota,2011,3.4,Petrol,Manual,125093,Used,Prius,54616.5
2000,Honda,2003,2.7,Diesel,Manual,235835,Used,Accord,54051.23
2001,Audi,2007,5.6,Petrol,Manual,206084,Like New,Q5,70699.19
2002,Mercedes,2008,1.1,Electric,Manual,270398,Like New,GLA,9552.89
2003,Audi,2022,3.8,Petrol,Manual,229027,New,A4,72440.13
2004,Ford,2004,4.7,Diesel,Manual,208072,Like New,Mustang,60309.09
2005,Honda,2023,3.4,Electric,Automatic,248029,Like New,Accord,23820.33
2006,Ford,2019,1.4,Electric,Automatic,209047,Like New,Mustang,9660.59
2007,Honda,2017,5.9,Hybrid,Manual,130509,Used,CR-V,15310.14
2008,Ford,2010,3.6,Petrol,Automatic,237784,Like New,Fiesta,54845.68
2009,Audi,2014,4.1,Diesel,Manual,295107,Used,A4,77048.81
2010,Audi,2021,2.2,Hybrid,Manual,3273,New,A3,36792.44
2011,Toyota,2008,3.4,Hybrid,Automatic,15330,New,Prius,41016.77
2012,Mercedes,2016,3.1,Petrol,Automatic,152566,Used,E-Class,93743.91
2013,Ford,2011,1.4,Petrol,Manual,76422,Used,Focus,25236.24
2014,BMW,2006,1.5,Diesel,Manual,3212,Used,5 Series,14856.2
2015,Toyota,2009,5.2,Hybrid,Automatic,232131,Used,RAV4,37623.96
2016,Ford,2009,2.2,Diesel,Automatic,87594,Like New,Mustang,75862.6
2017,Ford,2012,2,Hybrid,Manual,132152,Used,Mustang,64477.34
2018,Toyota,2018,3.5,Hybrid,Manual,294819,Used,Prius,44500.57
2019,Audi,2010,4.8,Hybrid,Manual,22007,Used,Q5,96651.49
2020,Ford,2012,1.3,Petrol,Automatic,113805,Like New,Explorer,74824.66
2021,Audi,2020,3.9,Hybrid,Manual,95815,Like New,A4,10876.84
2022,Toyota,2007,1.6,Hybrid,Automatic,262783,Like New,Camry,75739.99
2023,Audi,2007,1.2,Hybrid,Manual,78038,New,A4,7283.66
2024,Honda,2003,1.3,Electric,Automatic,265880,Like New,Accord,66780.72
2025,BMW,2014,5.2,Petrol,Automatic,253506,Used,5 Series,24995.87
2026,Tesla,2010,1.6,Electric,Automatic,16473,Like New,Model S,71162.01
2027,Ford,2010,1.2,Petrol,Automatic,128771,Like New,Focus,34429.06
2028,Mercedes,2000,3.2,Diesel,Manual,125801,Used,GLC,87935.6
2029,BMW,2016,5.2,Electric,Automatic,86623,Like New,X3,37006.81
2030,Tesla,2014,2.3,Diesel,Automatic,225097,New,Model S,63871.11
2031,Audi,2019,3.1,Hybrid,Automatic,298964,Like New,A4,32163.12
2032,Ford,2005,1.2,Diesel,Manual,215933,New,Fiesta,92136.05
2033,Audi,2023,3.2,Diesel,Manual,196879,New,Q5,79194.62
2034,Honda,2021,3.9,Diesel,Manual,280558,New,Fit,28113.77
2035,Toyota,2014,3.9,Diesel,Manual,24220,Used,RAV4,95135.69
2036,Ford,2008,2.7,Petrol,Manual,60531,Like New,Focus,38929.97
2037,Tesla,2013,2.6,Electric,Manual,173497,New,Model X,66927.17
2038,Tesla,2017,1.5,Petrol,Automatic,9387,New,Model Y,75571.06
2039,Honda,2016,2.8,Petrol,Automatic,245752,Like New,Fit,7175.71
2040,Honda,2017,1.5,Petrol,Automatic,76815,Used,Fit,96101.9
2041,Ford,2004,4.8,Diesel,Manual,27584,Used,Explorer,37721.92
2042,Audi,2019,5.8,Petrol,Automatic,44783,New,Q7,23028.99
2043,Mercedes,2019,5.9,Electric,Automatic,170881,Used,E-Class,85817.24
2044,Tesla,2008,5.3,Petrol,Manual,185399,Like New,Model Y,71775.43
2045,Tesla,2010,4,Hybrid,Automatic,124494,Used,Model S,13240.61
2046,Honda,2023,4.5,Diesel,Manual,115814,Like New,Civic,16119.24
2047,BMW,2021,2.4,Hybrid,Automatic,250139,New,X3,72943.23
2048,Honda,2000,4.2,Electric,Manual,141929,Like New,CR-V,12104.41
2049,Mercedes,2017,3.3,Electric,Manual,173333,New,E-Class,92131.67
2050,Audi,2005,3.4,Electric,Manual,246509,Like New,Q5,75446.31
2051,Audi,2001,4.8,Electric,Automatic,13580,Like New,A3,36871.76
2052,BMW,2014,2.4,Petrol,Automatic,18240,Used,X3,39479.18
2053,Tesla,2020,2.6,Diesel,Manual,254351,Like New,Model 3,53117.13
2054,Honda,2013,5.6,Electric,Manual,254271,New,Civic,39292.09
2055,Audi,2004,1.3,Hybrid,Automatic,80974,Like New,Q7,79429.51
2056,Mercedes,2005,3.4,Electric,Automatic,73401,New,C-Class,97600.01
2057,Ford,2005,5.6,Diesel,Manual,213165,New,Explorer,60529.54
2058,Toyota,2021,4.1,Hybrid,Automatic,164340,Like New,RAV4,47373.55
2059,Toyota,2017,3.7,Hybrid,Automatic,265790,Used,Prius,26163.54
2060,Toyota,2013,2.2,Hybrid,Automatic,186443,Like New,RAV4,67076.17
2061,Tesla,2009,2.7,Petrol,Manual,248123,Like New,Model X,70129.8
2062,Honda,2013,5.3,Electric,Manual,89460,Used,Fit,70093.11
2063,BMW,2012,3.8,Petrol,Automatic,51048,New,5 Series,7563.58
2064,Audi,2002,3.6,Hybrid,Manual,206518,Like New,A3,90416.6
2065,Ford,2005,1.5,Petrol,Automatic,132850,Used,Focus,37120.12
2066,Mercedes,2007,1.1,Petrol,Automatic,211912,Used,GLA,75695.75
2067,Ford,2011,5.8,Petrol,Manual,266891,New,Focus,77181.66
2068,Mercedes,2012,2.9,Electric,Manual,45,Used,E-Class,66802.72
2069,Tesla,2010,4,Hybrid,Manual,7758,New,Model S,42512.32
2070,Honda,2011,1.4,Hybrid,Automatic,255397,Like New,Fit,62796.5
2071,Toyota,2000,4.4,Electric,Automatic,154509,Used,Corolla,8818.88
2072,Honda,2016,5.7,Petrol,Manual,150657,Like New,Fit,77380.1
2073,Tesla,2015,3.9,Petrol,Manual,140926,Used,Model 3,14460.92
2074,BMW,2010,1.6,Diesel,Manual,183148,Used,5 Series,42691.34
2075,BMW,2012,3.9,Diesel,Automatic,148421,Like New,3 Series,14843.78
2076,Tesla,2017,4.8,Diesel,Automatic,227300,Used,Model 3,84522.07
2077,Mercedes,2010,3,Electric,Automatic,152420,Like New,E-Class,57278.73
2078,Audi,2011,5.4,Hybrid,Manual,165368,Like New,A4,70640.74
2079,Audi,2005,4.2,Diesel,Manual,19455,New,Q5,69845.31
2080,Mercedes,2008,5.5,Hybrid,Automatic,209896,Like New,C-Class,84952.59
2081,BMW,2015,4.1,Hybrid,Manual,231897,New,3 Series,17594.09
2082,BMW,2003,1.7,Hybrid,Manual,88552,Like New,X5,67674.17
2083,BMW,2002,2.5,Electric,Manual,40484,Used,5 Series,59637.74
2084,Honda,2015,2,Electric,Manual,134476,Like New,Accord,7935.23
2085,BMW,2023,5.5,Electric,Automatic,168332,Used,3 Series,24135.18
2086,Ford,2011,4.8,Electric,Manual,100647,New,Explorer,30419.3
2087,Toyota,2010,4.4,Diesel,Automatic,65642,Used,RAV4,11892.86
2088,BMW,2004,2.5,Petrol,Automatic,211803,Like New,X5,38698.38
2089,Mercedes,2017,1.9,Petrol,Manual,128824,Used,GLA,7584.24
2090,Toyota,2018,4.8,Petrol,Automatic,248914,New,Camry,57552.43
2091,Honda,2022,3.4,Diesel,Automatic,291749,Used,Accord,25092.59
2092,Mercedes,2022,2.1,Petrol,Manual,110879,Used,E-Class,32265.3
2093,Toyota,2005,4.1,Diesel,Automatic,120827,Like New,Camry,91494.8
2094,Mercedes,2021,1.2,Diesel,Automatic,267724,Like New,E-Class,52767.6
2095,Honda,2017,2.6,Diesel,Automatic,267544,Used,CR-V,30556.32
2096,Ford,2005,3.3,Petrol,Automatic,170715,New,Mustang,61853.87
2097,Honda,2003,1.7,Hybrid,Automatic,227257,Used,Accord,24158.79
2098,Honda,2011,5.9,Petrol,Automatic,127319,New,Civic,12067.59
2099,Mercedes,2018,2,Petrol,Automatic,106960,New,GLA,6986.1
2100,Tesla,2001,1.7,Electric,Automatic,39015,New,Model 3,95395.26
2101,Audi,2016,2,Diesel,Manual,203877,Used,Q5,73838.03
2102,BMW,2010,4.8,Hybrid,Manual,145109,New,X5,80995.07
2103,BMW,2010,3.1,Electric,Manual,262063,Used,X3,98187.18
2104,Ford,2020,3.8,Hybrid,Automatic,88754,New,Explorer,93504.73
2105,Ford,2015,1.1,Hybrid,Automatic,221775,New,Explorer,75006.75
2106,BMW,2001,1.2,Diesel,Automatic,203225,Used,5 Series,70928.77
2107,Audi,2001,3.2,Petrol,Manual,152606,Like New,Q7,37000.75
2108,BMW,2022,5.1,Diesel,Manual,222067,Like New,X3,14881.64
2109,Tesla,2007,5.4,Diesel,Manual,56879,Used,Model Y,59503.64
2110,Audi,2012,1.4,Electric,Automatic,119894,Used,Q5,59744.06
2111,Ford,2009,3.7,Diesel,Manual,65839,Like New,Explorer,95462.54
2112,Toyota,2007,5.6,Petrol,Manual,29756,Like New,Prius,47044.23
2113,Mercedes,2003,2.9,Hybrid,Automatic,143755,Like New,C-Class,70626.72
2114,Tesla,2014,5.1,Diesel,Manual,180557,Used,Model X,59622.21
2115,Tesla,2000,1.7,Hybrid,Automatic,229303,New,Model 3,21792.22
2116,Ford,2010,5.7,Diesel,Manual,149787,Used,Explorer,61246.11
2117,Ford,2006,4.8,Hybrid,Automatic,92943,Like New,Focus,56311.09
2118,Honda,2016,5.7,Diesel,Automatic,218188,New,CR-V,51921.07
2119,Tesla,2019,4.4,Electric,Automatic,148188,Used,Model X,53775.18
2120,Honda,2023,2.8,Hybrid,Automatic,36744,Like New,Accord,20578.86
2121,Honda,2017,5.7,Diesel,Automatic,124697,Used,Civic,49030.38
2122,Mercedes,2021,2.4,Diesel,Manual,116072,New,C-Class,62537.06
2123,Honda,2021,2.7,Electric,Automatic,236028,Like New,Fit,51497.67
2124,Audi,2011,4.5,Electric,Automatic,169123,Used,Q5,51425.19
2125,BMW,2008,4.8,Electric,Automatic,7176,New,X3,12364.18
2126,Toyota,2004,5.6,Hybrid,Automatic,252365,New,RAV4,23123.54
2127,Ford,2009,2,Hybrid,Manual,149748,Used,Fiesta,35492.41
2128,Audi,2003,5,Electric,Automatic,45177,New,A4,44837.96
2129,Toyota,2004,4.7,Petrol,Manual,110623,Like New,Corolla,61424.06
2130,Tesla,2009,1.3,Petrol,Automatic,997,New,Model S,87017.78
2131,Tesla,2010,2.9,Diesel,Automatic,120179,Used,Model Y,20120.65
2132,Tesla,2020,2.4,Petrol,Manual,247439,Like New,Model X,6433.36
2133,Audi,2023,2.5,Diesel,Manual,120403,New,A4,47677.53
2134,Audi,2009,5.9,Hybrid,Manual,95287,New,A4,46049.78
2135,Ford,2007,4.2,Hybrid,Automatic,119574,Like New,Fiesta,57430.62
2136,BMW,2001,4.6,Petrol,Manual,256463,Like New,X5,84156.07
2137,Honda,2022,5.9,Hybrid,Automatic,121509,New,CR-V,81224.25
2138,Tesla,2007,2.9,Electric,Manual,248505,Like New,Model Y,14504.11
2139,Mercedes,2015,5,Electric,Manual,192589,Used,E-Class,93729.56
2140,BMW,2021,3.2,Petrol,Automatic,289531,New,5 Series,15489.37
2141,Mercedes,2004,5.3,Petrol,Manual,4090,Used,GLA,65284.2
2142,Ford,2002,1.9,Diesel,Manual,3743,New,Mustang,68878.6
2143,Ford,2011,5.7,Hybrid,Automatic,30924,Used,Fiesta,69588.36
2144,Ford,2012,2.1,Diesel,Automatic,141268,Used,Fiesta,30208.36
2145,Toyota,2012,2.6,Diesel,Automatic,105312,Like New,RAV4,36382.78
2146,Mercedes,2009,4.8,Electric,Manual,216249,New,E-Class,57124.3
2147,BMW,2003,3,Electric,Manual,224090,Like New,5 Series,23960.81
2148,BMW,2008,4,Electric,Manual,229602,Like New,X3,6929.49
2149,Audi,2021,3.2,Electric,Manual,103976,New,A4,58403.72
2150,Audi,2023,4.7,Diesel,Manual,155183,Used,A3,49201.46
2151,Tesla,2022,2.1,Electric,Automatic,113566,New,Model X,67389.46
2152,Audi,2001,1.3,Hybrid,Manual,257443,New,A3,18936.55
2153,Ford,2018,2.5,Electric,Automatic,119968,New,Focus,84887.86
2154,BMW,2000,3.4,Electric,Manual,61600,Like New,X5,18891.04
2155,Mercedes,2006,1.8,Electric,Automatic,50022,New,GLA,89677.64
2156,Ford,2016,2.8,Petrol,Manual,134271,New,Focus,47704.51
2157,Toyota,2002,3,Hybrid,Manual,123323,New,Prius,57231.5
2158,Audi,2019,1.3,Hybrid,Automatic,186110,Used,A3,90175.23
2159,Ford,2019,3.9,Diesel,Manual,120278,Used,Explorer,33491.74
2160,Ford,2020,5.4,Diesel,Automatic,270041,Used,Explorer,22273.56
